trade_id,timestamp,ticker,side,qty,price,trader,venue
T700685,2024-11-12 11:47:00,NVDA,SELL,900.0,1187.1946,novak.p,XNAS
T701551,2024-11-05 09:36:00,XOM,BUY,1400.0,100.4388,novak.p,DARK
T700159,2024-12-03 15:01:00,AAPL,SELL,38.0,382.3681,okafor.a,XNYS
T700999,2024-11-14 11:25:00,JPM,SELL,16.0,294.634,kim.r,BATS
T702499,2024-11-11 14:34:00,TSLA,BUY,2500.0,212.7244,novak.p,BATS
T702878,2024-11-26 09:50:00,BP.L,SELL,1000.0,4.8041,haddad.y,XNYS
T702250,2024-11-25 13:30:00,PG,BUY,1500.0,147.0692,silva.m,XNYS
T700112,2024-11-21 10:21:00,AAPL,SELL,43.0,376.1554,silva.m,XNAS
T702904,2024-12-03 09:35:00,BP.L,BUY,1000.0,4.759,silva.m,XNYS
T701446,2024-12-16 15:55:00,GS,SELL,17.0,478.4955,haddad.y,XNYS
T701952,2024-11-25 12:59:00,KO,SELL,600.0,62.2942,kim.r,BATS
T700922,2024-10-29 13:22:00,JPM,SELL,500.0,299.7838,okafor.a,
T701624,2024-11-19 09:55:00,XOM,SELL,37.0,100.1088,silva.m,BATS
T702634,2024-12-10 10:11:00,TSLA,BUY,600.0,213.0011,kim.r,XNAS
T701319,2024-11-19 15:10:00,GS,BUY,8.0,465.1179,haddad.y,BATS
T701663,2024-11-26 15:25:00,XOM,SELL,700.0,99.394,silva.m,XNYS
T700815,2024-12-09 15:44:00,NVDA,SELL,4300.0,1126.5045,haddad.y,DARK
T702266,2024-11-27 12:05:00,PG,SELL,3200.0,148.3884,silva.m,XNYS
T701473,2024-12-20 15:59:00,GS,SELL,3300.0,496.7565,okafor.a,BATS
T701773,2024-12-20 10:14:00,XOM,BUY,3000.0,94.1986,silva.m,XNAS
T700679,2024-11-11 13:55:00,NVDA,SELL,200.0,1212.0703,haddad.y,XNYS
T702610,2024-12-04 15:14:00,TSLA,SELL,1000.0,198.5822,novak.p,BATS
T701093,2024-12-05 09:43:00,JPM,BUY,500.0,307.2348,okafor.a,XNYS
T700080,2024-11-15 09:41:00,AAPL,BUY,400.0,358.4869,novak.p,BATS
T701950,2024-11-25 11:38:00,KO,BUY,200.0,62.3845,silva.m,BATS
T702511,2024-11-13 14:42:00,TSLA,SELL,500.0,211.9715,silva.m,DARK
T701239,2024-10-31 15:33:00,GS,BUY,2800.0,493.4024,okafor.a,XNYS
T700329,2024-11-04 12:23:00,MSFT,BUY,700.0,256.1863,novak.p,BATS
T700242,2024-12-19 09:35:00,AAPL,BUY,1000.0,403.255,novak.p,BATS
T700641,2024-11-01 15:57:00,NVDA,BUY,1400.0,1460.1567,haddad.y,XNYS
T700696,2024-11-14 11:37:00,NVDA,SELL,3700.0,1212.6885,okafor.a,BATS
T702257,2024-11-26 10:34:00,PG,SELL,9.0,147.1434,okafor.a,XNYS
T700753,2024-11-26 10:07:00,NVDA,BUY,3300.0,1199.1277,silva.m,XNYS
T700435,2024-11-22 15:41:00,MSFT,SELL,3600.0,252.0861,novak.p,BATS
T701563,2024-11-06 15:32:00,XOM,SELL,2600.0,98.7457,kim.r,BATS
T701934,2024-11-21 11:14:00,KO,SELL,8.0,61.2161,novak.p,XNAS
T702817,2024-11-12 15:52:00,BP.L,BUY,2500.0,4.4569,novak.p,XNAS
T701712,2024-12-09 13:23:00,XOM,SELL,27.0,94.2397,okafor.a,BATS
T700551,2024-12-17 14:49:00,MSFT,SELL,1300.0,258.9919,okafor.a,BATS
T702659,2024-12-13 09:54:00,TSLA,SELL,600.0,211.8025,silva.m,BATS
T700601,2024-12-27 14:22:00,MSFT,SELL,1300.0,268.5577,haddad.y,DARK
T701964,2024-11-27 13:33:00,KO,SELL,2000.0,61.6986,novak.p,BATS
T701013,2024-11-18 11:41:00,JPM,BUY,4400.0,296.4663,kim.r,XNAS
T702514,2024-11-14 09:41:00,TSLA,SELL,4.0,213.1565,kim.r,XNYS
T701427,2024-12-12 10:13:00,GS,BUY,3700.0,446.7638,silva.m,BATS
T702012,2024-12-06 15:26:00,KO,BUY,4400.0,63.66,haddad.y,XNYS
T701386,2024-12-04 09:33:00,GS,BUY,3600.0,529.7862,novak.p,DARK
T701295,2024-11-13 13:45:00,GS,SELL,2400.0,475.911,okafor.a,DARK
T700466,2024-11-29 14:13:00,MSFT,BUY,3700.0,252.7448,kim.r,XNAS
T701499,2024-12-30 09:56:00,GS,BUY,2200.0,541.6451,silva.m,XNAS
T702625,2024-12-06 14:22:00,TSLA,BUY,6.0,201.3348,haddad.y,XNAS
T702995,2024-12-20 10:08:00,BP.L,SELL,2100.0,4.3846,okafor.a,XNAS
T700277,2024-12-27 09:30:00,AAPL,BUY,2100.0,395.4611,silva.m,XNYS
T701069,2024-11-29 15:42:00,JPM,BUY,3600.0,302.5997,kim.r,XNYS
T701548,2024-11-04 10:58:00,XOM,BUY,2000.0,102.1767,silva.m,BATS
T701024,2024-11-20 09:31:00,JPM,BUY,25.0,300.5612,haddad.y,XNYS
T701465,2024-12-19 15:16:00,GS,SELL,4300.0,479.7523,novak.p,XNAS
T700940,2024-10-31 15:57:00,JPM,SELL,1000.0,295.1171,okafor.a,XNYS
T701466,2024-12-19 15:34:00,GS,BUY,38.0,478.6362,novak.p,BATS
T701323,2024-11-20 10:14:00,GS,SELL,2600.0,462.0931,haddad.y,XNYS
T701399,2024-12-05 15:29:00,GS,BUY,800.0,514.5021,haddad.y,XNYS
T702531,2024-11-18 12:02:00,TSLA,SELL,1800.0,213.7314,kim.r,XNAS
T701449,2024-12-17 13:50:00,GS,SELL,2200.0,483.3655,haddad.y,
T700906,2024-12-27 15:34:00,NVDA,BUY,2100.0,1091.6641,kim.r,XNYS
T702730,2024-12-30 09:35:00,TSLA,BUY,2400.0,208.8002,kim.r,BATS
T701895,2024-11-13 13:06:00,KO,BUY,800.0,62.1257,silva.m,DARK
T700388,2024-11-14 15:28:00,MSFT,BUY,19.0,236.8517,okafor.a,DARK
T702070,2024-12-19 10:30:00,KO,BUY,1600.0,65.6124,silva.m,XNYS
T702414,2024-12-30 14:22:00,PG,BUY,3100.0,159.8689,silva.m,XNAS
T702172,2024-11-08 15:39:00,PG,SELL,3400.0,144.8529,novak.p,XNYS
T700880,2024-12-23 10:34:00,NVDA,SELL,100.0,1036.0089,silva.m,XNAS
T703009,2024-12-24 15:52:00,BP.L,BUY,2500.0,4.3413,silva.m,XNYS
T700050,2024-11-07 13:13:00,AAPL,BUY,2000.0,359.9685,haddad.y,XNAS
T701887,2024-11-12 09:43:00,KO,SELL,31.0,63.0402,silva.m,BATS
T701702,2024-12-06 10:11:00,XOM,SELL,4100.0,95.2934,okafor.a,XNAS
T700133,2024-11-26 12:57:00,AAPL,BUY,3300.0,371.2275,novak.p,BATS
T701105,2024-12-06 14:24:00,JPM,SELL,2000.0,305.9113,novak.p,XNAS
T700703,2024-11-15 09:41:00,NVDA,BUY,4400.0,1205.1645,silva.m,XNYS
T700482,2024-12-03 13:29:00,MSFT,BUY,1900.0,256.7268,kim.r,BATS
T701145,2024-12-16 14:25:00,JPM,BUY,2300.0,313.9401,haddad.y,BATS
T702038,2024-12-12 15:35:00,KO,BUY,800.0,64.3679,kim.r,XNAS
T702998,2024-12-20 15:36:00,BP.L,BUY,2900.0,4.3842,silva.m,XNAS
T700066,2024-11-12 10:57:00,AAPL,BUY,2300.0,352.4629,haddad.y,XNYS
T702313,2024-12-06 15:24:00,PG,SELL,4.0,153.2202,haddad.y,DARK
T702691,2024-12-19 15:16:00,TSLA,BUY,400.0,220.2227,kim.r,XNYS
T700907,2024-12-30 09:31:00,NVDA,BUY,1500.0,1090.4344,kim.r,XNYS
T700031,2024-11-04 10:55:00,AAPL,BUY,900.0,352.7345,okafor.a,XNAS
T702890,2024-11-27 14:03:00,BP.L,SELL,1500.0,4.8672,haddad.y,XNAS
T700010,2024-10-30 11:33:00,AAPL,BUY,3300.0,359.5329,okafor.a,XNYS
T700064,2024-11-12 09:54:00,AAPL,SELL,1000.0,353.9955,novak.p,BATS
T700776,2024-12-02 15:56:00,NVDA,BUY,4.0,1089.5954,haddad.y,BATS
T700077,2024-11-14 11:10:00,AAPL,SELL,200.0,354.5552,silva.m,XNAS
T700491,2024-12-04 15:54:00,MSFT,SELL,4000.0,262.4206,okafor.a,BATS
T702672,2024-12-16 15:43:00,TSLA,BUY,700.0,207.8401,okafor.a,BATS
T702113,2024-12-30 14:13:00,KO,SELL,1300.0,68.558,okafor.a,DARK
T702814,2024-11-12 12:50:00,BP.L,SELL,2500.0,4.4669,kim.r,XNYS
T702344,2024-12-13 12:01:00,PG,BUY,4000.0,152.5176,novak.p,XNYS
T700591,2024-12-26 11:39:00,MSFT,BUY,2200.0,262.7913,silva.m,BATS
T701285,2024-11-12 09:35:00,GS,BUY,2800.0,479.2305,okafor.a,XNYS
T702857,2024-11-20 15:32:00,BP.L,SELL,1800.0,4.7803,okafor.a,XNYS
T700724,2024-11-20 13:16:00,NVDA,SELL,2600.0,1245.3458,silva.m,XNYS
T702862,2024-11-21 14:58:00,BP.L,BUY,100.0,4.8965,silva.m,XNAS
T701212,2024-12-31 09:58:00,JPM,BUY,44.0,332.675,haddad.y,BATS
T702299,2024-12-05 11:55:00,PG,SELL,2500.0,152.1607,kim.r,XNAS
T702629,2024-12-09 14:00:00,TSLA,BUY,41.0,207.1608,novak.p,XNYS
T701637,2024-11-21 10:03:00,XOM,SELL,600.0,101.3431,okafor.a,XNYS
T702910,2024-12-03 15:21:00,BP.L,BUY,1000.0,4.8192,silva.m,DARK
T702990,2024-12-19 12:40:00,BP.L,SELL,100.0,4.5056,novak.p,XNAS
T700982,2024-11-11 13:21:00,JPM,SELL,3200.0,284.4868,novak.p,BATS
T700706,2024-11-15 12:27:00,NVDA,BUY,1900.0,1202.9892,kim.r,XNAS
T701687,2024-12-03 15:16:00,XOM,BUY,300.0,99.6731,novak.p,XNYS
T702670,2024-12-16 14:27:00,TSLA,SELL,800.0,210.1146,silva.m,BATS
T700273,2024-12-26 14:26:00,AAPL,SELL,,398.2061,novak.p,XNYS
T701709,2024-12-09 09:56:00,XOM,BUY,4200.0,93.9679,kim.r,XNAS
T702792,2024-11-07 11:29:00,BP.L,SELL,700.0,4.4442,novak.p,XNYS
T700963,2024-11-06 12:33:00,JPM,BUY,3900.0,297.4171,okafor.a,XNYS
T702562,2024-11-22 13:10:00,TSLA,SELL,9.0,193.831,novak.p,XNAS
T702909,2024-12-03 14:00:00,BP.L,SELL,4300.0,4.83,kim.r,BATS
T703028,2024-12-30 10:13:00,BP.L,SELL,3600.0,4.311,okafor.a,XNYS
T702459,2024-11-04 11:11:00,TSLA,SELL,4400.0,236.1,silva.m,XNAS
T702712,2024-12-24 12:31:00,TSLA,BUY,41.0,226.6841,novak.p,XNYS
T702605,2024-12-04 10:04:00,TSLA,BUY,4400.0,199.9269,kim.r,XNAS
T701452,2024-12-18 09:45:00,GS,BUY,600.0,485.4935,silva.m,XNAS
T700149,2024-12-02 09:52:00,AAPL,BUY,3900.0,375.8432,kim.r,BATS
T701757,2024-12-18 09:32:00,XOM,BUY,400.0,94.8441,novak.p,XNYS
T700218,2024-12-16 09:40:00,AAPL,BUY,1300.0,400.1029,kim.r,DARK
T700239,2024-12-18 13:44:00,AAPL,BUY,2200.0,399.2215,kim.r,XNAS
T701131,2024-12-12 10:27:00,JPM,BUY,1000.0,309.9762,silva.m,BATS
T702757,2024-10-30 15:12:00,BP.L,SELL,2200.0,4.4489,silva.m,BATS
T702239,2024-11-21 14:24:00,PG,SELL,35.0,146.479,silva.m,XNYS
T702381,2024-12-20 10:01:00,PG,SELL,1300.0,151.4929,novak.p,XNYS
T701253,2024-11-05 11:31:00,GS,BUY,2300.0,467.7061,haddad.y,XNYS
T701053,2024-11-26 15:59:00,JPM,BUY,19.0,306.082,kim.r,BATS
T701668,2024-11-27 15:35:00,XOM,SELL,16.0,98.7518,silva.m,XNAS
T702594,2024-12-02 12:10:00,TSLA,BUY,27.0,193.5374,kim.r,XNAS
T703033,2024-12-31 09:30:00,BP.L,BUY,1300.0,4.2878,okafor.a,BATS
T701357,2024-11-27 13:15:00,GS,SELL,500.0,493.792,okafor.a,XNAS
T700775,2024-12-02 15:49:00,NVDA,SELL,3200.0,1087.1236,kim.r,BATS
T702673,2024-12-17 09:54:00,TSLA,SELL,500.0,209.5484,okafor.a,XNAS
T700839,2024-12-13 13:50:00,NVDA,BUY,4200.0,1053.281,haddad.y,BATS
T700627,2024-10-30 13:57:00,NVDA,BUY,300.0,1397.6461,haddad.y,BATS
T700323,2024-11-01 12:53:00,MSFT,SELL,2800.0,262.1651,silva.m,XNYS
T702769,2024-11-01 15:39:00,BP.L,SELL,1800.0,4.6135,kim.r,XNYS
T702999,2024-12-20 15:47:00,BP.L,BUY,2600.0,4.4032,kim.r,XNYS
T701867,2024-11-07 14:14:00,KO,SELL,25.0,62.3383,okafor.a,XNYS
T701160,2024-12-19 09:42:00,JPM,BUY,4300.0,336.3171,okafor.a,XNAS
T701076,2024-12-02 15:58:00,JPM,BUY,4400.0,306.8095,okafor.a,XNYS
T700437,2024-11-25 09:35:00,MSFT,SELL,19.0,251.724,silva.m,XNAS
T700119,2024-11-22 10:01:00,AAPL,BUY,28.0,370.0411,okafor.a,XNYS
T702698,2024-12-20 12:52:00,TSLA,SELL,300.0,223.991,haddad.y,BATS
T702522,2024-11-14 15:50:00,TSLA,BUY,3200.0,206.9285,haddad.y,XNYS
T702703,2024-12-23 10:30:00,TSLA,SELL,4400.0,225.0558,silva.m,XNYS
T701814,2024-12-31 11:17:00,XOM,BUY,2400.0,96.9935,haddad.y,XNAS
T701839,2024-11-01 12:00:00,KO,BUY,3200.0,63.6169,novak.p,XNYS
T701026,2024-11-20 09:57:00,JPM,BUY,2200.0,299.4881,silva.m,XNYS
T700076,2024-11-14 10:51:00,AAPL,BUY,3900.0,353.3027,novak.p,XNYS
T700900,2024-12-27 09:30:00,NVDA,BUY,2800.0,1085.3976,silva.m,DARK
T700371,2024-11-12 11:55:00,MSFT,BUY,3800.0,245.4993,haddad.y,BATS
T701204,2024-12-30 10:38:00,JPM,BUY,2400.0,332.7494,silva.m,XNYS
T702619,2024-12-05 12:19:00,TSLA,SELL,2900.0,200.3129,novak.p,XNYS
T700941,2024-11-01 10:01:00,JPM,SELL,4300.0,295.9091,okafor.a,XNAS
T700552,2024-12-17 15:34:00,MSFT,BUY,1000.0,260.4753,silva.m,XNAS
T700406,2024-11-19 09:36:00,MSFT,SELL,4400.0,249.1639,haddad.y,XNYS
T702117,2024-12-31 14:48:00,KO,SELL,3300.0,69.4329,novak.p,XNYS
T701613,2024-11-18 10:13:00,XOM,BUY,40.0,97.8255,silva.m,DARK
T700968,2024-11-07 10:20:00,JPM,SELL,300.0,293.0128,haddad.y,XNAS
T702349,2024-12-16 09:53:00,PG,BUY,1600.0,152.7774,haddad.y,BATS
T701746,2024-12-16 14:49:00,XOM,BUY,1200.0,98.4517,okafor.a,XNAS
T700689,2024-11-13 09:41:00,NVDA,SELL,3900.0,1187.538,kim.r,XNAS
T701738,2024-12-13 09:43:00,XOM,BUY,1900.0,95.271,okafor.a,BATS
T700236,2024-12-18 10:24:00,AAPL,BUY,4300.0,402.0738,novak.p,BATS
T702927,2024-12-06 13:33:00,BP.L,SELL,1000.0,4.633,kim.r,XNYS
T701986,2024-12-03 13:43:00,KO,BUY,1300.0,62.4827,novak.p,BATS
T701983,2024-12-03 12:05:00,KO,SELL,19.0,61.9117,okafor.a,XNYS
T700499,2024-12-06 09:56:00,MSFT,BUY,2.0,259.6788,haddad.y,DARK
T700822,2024-12-11 10:46:00,NVDA,BUY,4400.0,1106.0979,haddad.y,XNAS
T700794,2024-12-05 09:50:00,NVDA,BUY,1700.0,1081.8414,haddad.y,BATS
T700990,2024-11-12 15:53:00,JPM,BUY,500.0,291.259,okafor.a,XNAS
T700567,2024-12-19 15:51:00,MSFT,SELL,1500.0,260.2577,silva.m,XNYS
T702435,2024-10-30 09:39:00,TSLA,BUY,800.0,237.0893,kim.r,XNYS
T700390,2024-11-15 09:54:00,MSFT,SELL,2400.0,237.5786,haddad.y,BATS
T700743,2024-11-22 15:41:00,NVDA,BUY,31.0,1257.4678,novak.p,BATS
T702400,2024-12-26 13:07:00,PG,SELL,1900.0,155.1141,novak.p,XNYS
T701217,2024-10-29 11:11:00,GS,SELL,2400.0,476.3608,silva.m,XNYS
T700235,2024-12-18 09:40:00,AAPL,SELL,4400.0,401.1971,okafor.a,DARK
T702824,2024-11-14 09:32:00,BP.L,SELL,3500.0,4.4631,silva.m,XNAS
T700480,2024-12-03 11:49:00,MSFT,SELL,200.0,254.17,haddad.y,XNYS
T702042,2024-12-13 10:53:00,KO,SELL,1800.0,64.6656,haddad.y,XNAS
T701677,2024-12-02 10:38:00,XOM,BUY,3900.0,100.0669,novak.p,XNYS
T702804,2024-11-11 10:04:00,BP.L,SELL,1600.0,4.4664,silva.m,XNYS
T702957,2024-12-12 14:10:00,BP.L,SELL,1900.0,4.7534,kim.r,XNYS
T702646,2024-12-11 15:32:00,TSLA,BUY,3000.0,216.8747,novak.p,XNYS
T702707,2024-12-23 14:42:00,TSLA,BUY,31.0,220.7528,kim.r,XNYS
T700120,2024-11-22 10:13:00,AAPL,SELL,100.0,369.64,kim.r,XNYS
T702841,2024-11-18 12:26:00,BP.L,SELL,4300.0,4.6279,kim.r,XNAS
T701272,2024-11-08 13:46:00,GS,BUY,2100.0,477.4233,silva.m,XNYS
T700926,2024-10-29 15:55:00,JPM,BUY,13.0,298.1038,kim.r,XNAS
T701594,2024-11-13 09:48:00,XOM,SELL,100.0,95.8768,novak.p,XNAS
T700223,2024-12-16 15:12:00,AAPL,BUY,2700.0,399.4825,okafor.a,DARK
T700766,2024-11-29 11:06:00,NVDA,SELL,4200.0,1130.9885,silva.m,BATS
T700613,2024-12-31 10:05:00,MSFT,BUY,300.0,262.6032,kim.r,DARK
T701245,2024-11-01 14:46:00,GS,SELL,2100.0,478.9938,novak.p,XNYS
T701540,2024-11-01 11:39:00,XOM,BUY,300.0,105.459,haddad.y,XNAS
T700052,2024-11-07 13:58:00,AAPL,SELL,25.0,360.198,kim.r,BATS
T700529,2024-12-12 14:27:00,MSFT,BUY,4400.0,248.1675,haddad.y,BATS
T702533,2024-11-18 14:06:00,TSLA,SELL,2100.0,210.9577,silva.m,BATS
T701899,2024-11-14 09:37:00,KO,BUY,1400.0,62.4828,silva.m,DARK
T703001,2024-12-23 13:33:00,BP.L,SELL,2700.0,4.3935,okafor.a,XNYS
T700818,2024-12-10 10:04:00,NVDA,SELL,27.0,1125.9535,novak.p,XNAS
T700155,2024-12-02 15:56:00,AAPL,BUY,4100.0,380.0148,kim.r,XNAS
T702946,2024-12-10 15:48:00,BP.L,SELL,1100.0,4.7716,haddad.y,XNAS
T700248,2024-12-19 15:03:00,AAPL,BUY,1600.0,399.5953,haddad.y,XNYS
T700761,2024-11-27 12:16:00,NVDA,SELL,26.0,1127.6457,haddad.y,XNAS
T701894,2024-11-13 10:27:00,KO,BUY,15.0,62.0276,haddad.y,XNYS
T702029,2024-12-11 10:56:00,KO,BUY,100.0,64.4268,kim.r,BATS
T701130,2024-12-12 10:03:00,JPM,SELL,1400.0,310.4308,haddad.y,DARK
T700542,2024-12-16 12:46:00,MSFT,SELL,2000.0,256.1948,kim.r,XNAS
T700793,2024-12-05 09:37:00,NVDA,SELL,2900.0,1081.2338,okafor.a,BATS
T701725,2024-12-11 11:15:00,XOM,BUY,3000.0,93.1246,silva.m,BATS
T700628,2024-10-30 15:11:00,NVDA,SELL,10.0,1402.0941,okafor.a,BATS
T702198,2024-11-13 15:29:00,PG,SELL,2100.0,143.8811,silva.m,XNAS
T702768,2024-11-01 15:07:00,BP.L,BUY,2800.0,4.5987,okafor.a,XNAS
T702339,2024-12-12 14:37:00,PG,BUY,1800.0,152.4752,okafor.a,BATS
T702429,2024-10-29 12:05:00,TSLA,BUY,1000.0,239.0151,novak.p,XNAS
T702915,2024-12-04 12:40:00,BP.L,SELL,4300.0,4.7888,okafor.a,DARK
T701367,2024-11-29 13:07:00,GS,SELL,3500.0,493.7174,haddad.y,DARK
T701620,2024-11-19 09:31:00,XOM,SELL,3100.0,100.5335,kim.r,DARK
T702852,2024-11-20 11:53:00,BP.L,BUY,1900.0,4.754,okafor.a,XNYS
T701071,2024-12-02 10:34:00,JPM,BUY,400.0,301.7117,novak.p,BATS
T700554,2024-12-18 09:32:00,MSFT,SELL,4000.0,260.7026,novak.p,XNYS
T701828,2024-10-30 15:34:00,KO,SELL,2100.0,63.6144,novak.p,BATS
T700826,2024-12-11 12:17:00,NVDA,BUY,1100.0,1107.4692,kim.r,XNYS
T702745,2024-10-29 09:49:00,BP.L,SELL,700.0,4.4897,novak.p,DARK
T701984,2024-12-03 12:14:00,KO,BUY,35.0,61.9035,novak.p,XNYS
T701837,2024-11-01 10:49:00,KO,BUY,2100.0,64.1377,haddad.y,XNYS
T700535,2024-12-13 12:24:00,MSFT,SELL,11.0,250.2276,okafor.a,XNYS
T702737,2024-12-31 10:57:00,TSLA,BUY,12.0,208.2735,silva.m,XNAS
T700154,2024-12-02 15:23:00,AAPL,SELL,3400.0,379.9116,novak.p,DARK
T702644,2024-12-11 13:17:00,TSLA,SELL,3800.0,216.1182,okafor.a,XNAS
T702881,2024-11-26 10:49:00,BP.L,SELL,2600.0,4.805,silva.m,XNAS
T700322,2024-11-01 12:27:00,MSFT,SELL,900.0,261.518,silva.m,XNYS
T701710,2024-12-09 12:36:00,XOM,BUY,400.0,94.3704,kim.r,BATS
T700014,2024-10-31 10:17:00,AAPL,BUY,2200.0,353.8162,silva.m,BATS
T701798,2024-12-26 15:25:00,XOM,BUY,13.0,93.6947,okafor.a,XNYS
T702884,2024-11-26 13:37:00,BP.L,SELL,3700.0,4.9033,kim.r,XNYS
T700082,2024-11-15 11:15:00,AAPL,BUY,3700.0,355.1118,kim.r,BATS
T702560,2024-11-22 10:18:00,TSLA,SELL,4200.0,191.1207,okafor.a,XNAS
T701943,2024-11-22 10:16:00,KO,SELL,2300.0,62.0562,kim.r,BATS
T701988,2024-12-03 14:50:00,KO,BUY,900.0,62.6839,okafor.a,XNAS
T701383,2024-12-03 13:08:00,GS,BUY,2100.0,520.551,novak.p,XNAS
T701574,2024-11-08 12:37:00,XOM,SELL,100.0,96.193,okafor.a,XNYS
T702058,2024-12-17 13:40:00,KO,SELL,4300.0,64.8356,haddad.y,XNAS
T702949,2024-12-11 09:54:00,BP.L,SELL,2800.0,4.759,haddad.y,DARK
T701494,2024-12-27 10:17:00,GS,BUY,2300.0,547.0176,kim.r,XNAS
T700831,2024-12-12 10:54:00,NVDA,BUY,3900.0,1111.3723,haddad.y,BATS
T702080,2024-12-20 14:43:00,KO,BUY,1600.0,65.1684,novak.p,DARK
T701174,2024-12-23 10:40:00,JPM,BUY,900.0,341.2329,haddad.y,XNYS
T700413,2024-11-19 15:49:00,MSFT,BUY,2300.0,254.4942,kim.r,XNAS
T701817,2024-12-31 14:00:00,XOM,BUY,3600.0,99.0566,haddad.y,BATS
T700165,2024-12-04 12:48:00,AAPL,BUY,3300.0,385.8101,silva.m,XNYS
T702642,2024-12-11 10:10:00,TSLA,BUY,200.0,212.1534,haddad.y,XNAS
T702992,2024-12-19 13:55:00,BP.L,BUY,11.0,4.431,kim.r,DARK
T700614,2024-12-31 10:27:00,MSFT,BUY,2600.0,262.5801,novak.p,XNAS
T701014,2024-11-18 13:27:00,JPM,BUY,1000.0,294.7285,okafor.a,BATS
T702137,2024-10-31 14:54:00,PG,SELL,200.0,146.7932,novak.p,XNAS
T702813,2024-11-12 12:21:00,BP.L,BUY,3100.0,4.491,silva.m,XNYS
T701237,2024-10-31 14:31:00,GS,BUY,3400.0,488.5056,kim.r,XNAS
T702181,2024-11-11 15:19:00,PG,BUY,1.0,144.0601,silva.m,XNYS
T700555,2024-12-18 09:52:00,MSFT,BUY,4300.0,259.9955,silva.m,XNYS
T702368,2024-12-18 12:22:00,PG,BUY,35.0,151.7687,okafor.a,XNAS
T702874,2024-11-25 13:48:00,BP.L,SELL,200.0,4.7954,silva.m,DARK
T701211,2024-12-31 09:50:00,JPM,BUY,36.0,332.7817,kim.r,XNYS
T703029,2024-12-30 12:11:00,BP.L,BUY,600.0,4.2509,okafor.a,XNAS
T700634,2024-10-31 12:11:00,NVDA,SELL,2800.0,1414.4242,okafor.a,XNAS
T702600,2024-12-03 12:19:00,TSLA,BUY,3900.0,199.7708,novak.p,XNYS
T701055,2024-11-27 12:00:00,JPM,BUY,2800.0,305.865,okafor.a,XNAS
T702340,2024-12-12 15:31:00,PG,BUY,3500.0,152.7621,novak.p,XNYS
T701708,2024-12-06 15:51:00,XOM,BUY,4100.0,94.2805,okafor.a,XNAS
T700796,2024-12-05 11:07:00,NVDA,SELL,4400.0,1085.7942,okafor.a,BATS
T702827,2024-11-14 11:52:00,BP.L,BUY,3000.0,4.4828,kim.r,XNYS
T700174,2024-12-05 13:54:00,AAPL,SELL,2300.0,392.1139,kim.r,XNYS
T700245,2024-12-19 13:34:00,AAPL,SELL,3800.0,402.782,kim.r,XNYS
T701080,2024-12-03 13:40:00,JPM,SELL,2000.0,304.8762,haddad.y,XNAS
T701654,2024-11-25 12:33:00,XOM,BUY,1100.0,100.9315,kim.r,XNYS
T703032,2024-12-30 15:51:00,BP.L,BUY,3000.0,4.2823,kim.r,DARK
T700144,2024-11-29 10:59:00,AAPL,SELL,1700.0,374.3687,haddad.y,XNAS
T700145,2024-11-29 12:36:00,AAPL,SELL,2100.0,375.5451,novak.p,XNAS
T700090,2024-11-18 10:31:00,AAPL,BUY,1800.0,358.6773,okafor.a,XNYS
T700682,2024-11-11 15:55:00,NVDA,BUY,1800.0,1202.0851,haddad.y,XNAS
T700310,2024-10-30 15:49:00,MSFT,BUY,100.0,264.811,kim.r,XNAS
T700093,2024-11-18 14:39:00,AAPL,SELL,32.0,362.5378,okafor.a,XNAS
T702710,2024-12-24 09:30:00,TSLA,SELL,4400.0,223.4343,novak.p,XNYS
T701956,2024-11-26 09:46:00,KO,BUY,600.0,61.8725,silva.m,DARK
T700924,2024-10-29 14:11:00,JPM,SELL,1900.0,300.6286,novak.p,XNAS
T702810,2024-11-12 11:39:00,BP.L,BUY,7.0,4.4767,haddad.y,XNAS
T701909,2024-11-15 13:26:00,KO,SELL,2100.0,61.8213,kim.r,XNYS
T701035,2024-11-21 12:29:00,JPM,BUY,37.0,303.0819,okafor.a,XNYS
T701400,2024-12-06 09:46:00,GS,BUY,3800.0,512.4924,haddad.y,XNYS
T702291,2024-12-03 14:47:00,PG,SELL,700.0,150.7629,novak.p,DARK
T701500,2024-12-30 10:13:00,GS,SELL,1900.0,539.9305,haddad.y,XNYS
T702262,2024-11-26 14:05:00,PG,BUY,300.0,148.8038,okafor.a,DARK
T701468,2024-12-20 13:21:00,GS,SELL,1100.0,484.641,kim.r,BATS
T700998,2024-11-14 10:26:00,JPM,BUY,800.0,293.1497,kim.r,BATS
T700853,2024-12-17 12:46:00,NVDA,SELL,900.0,978.3102,okafor.a,XNYS
T702473,2024-11-05 14:10:00,TSLA,SELL,3500.0,237.4244,haddad.y,XNYS
T702204,2024-11-14 15:39:00,PG,SELL,1100.0,145.7082,kim.r,BATS
T701142,2024-12-16 11:14:00,JPM,BUY,1800.0,311.9274,kim.r,XNAS
T701143,2024-12-16 12:30:00,JPM,BUY,1500.0,313.6702,kim.r,XNAS
T702274,2024-11-29 15:30:00,PG,BUY,2100.0,150.2188,haddad.y,XNAS
T702048,2024-12-13 15:52:00,KO,BUY,300.0,64.6273,silva.m,BATS
T700401,2024-11-18 13:30:00,MSFT,SELL,18.0,244.3581,silva.m,XNYS
